Year,Country,Region,Crop_Type,Average_Temperature_C,Total_Precipitation_Mm,Co2_Emissions_Mt,Crop_Yield_Mt_Per_Ha,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_Kg_Per_Ha,Fertilizer_Use_Kg_Per_Ha,Soil_Health_Index,Adaptation_Strategies,Economic_Impact_Million_Usd,Climate_Stress_Index,Yield_Per_Input
2009,Nigeria,South East,Soybeans,0.103525881,0.747010202,0.550508475,0.295833333,0.6,0.073016226,0.819963993,0.471188475,0.922835096,Crop Rotation,0.350814704,464.251,0.019389587
2009,France,Provence-Alpes-Cote D’Azur,Fruits,0.496624156,0.189686089,0.946440678,0.460416667,0,0.497332741,0.614522905,0.088435374,0.099885682,Water Management,0.688592855,159.223,0.060088692
2009,France,Ile-De-France,Cotton,0.502375594,0.79732597,0.960338983,0.29375,0.5,0.502222716,0.679935987,0.948879552,0.496713347,Drought-resistant Crops,0.141705308,500.635,0.013236313
2009,Brazil,Southeast,Wheat,0.645411353,0.989758959,0.589491525,0.325,0.3,0.36663703,0.377475495,0.954981993,0.990425836,Organic Farming,0.347120042,606.413,0.016071429
2009,France,Nouvelle-Aquitaine,Sugarcane,0.07551888,0.730278762,0.511864407,0.316666667,0,0.517337186,0.365673135,0.49719888,0.496713347,Drought-resistant Crops,0.423542212,453.005,0.026344008
2009,Brazil,South,Corn,0.267816954,0.428637766,0.946779661,0.122916667,0.2,0.805290064,0.873174635,0.036314526,0.910260074,Drought-resistant Crops,0.200690361,290.671,0.020306355
2009,Brazil,Southeast,Corn,0.000250063,0.800522947,0.32,0.224537037,0.5,0.938653034,0.055611122,0.37685074,0.397113461,No Adaptation,0.068589229,490.734,0.034233365
2009,India,Central,Barley,0.714928732,0.675001429,0.038644068,0.458333333,0.5,0.295176706,0.091818364,0.458683473,0.496713347,Water Management,0.347120042,426.538,0.047211968
2009,India,Northeast,Coffee,0.107526882,0.279094273,0.34,0.5625,0.2,0.699711047,0.49829966,0.082633053,0.496713347,Crop Rotation,0.828225786,199.648,0.084210526
2009,Australia,New South Wales,Coffee,0.582895724,0.675097874,0.586779661,0.377083333,0.4,0.220604579,0.98979796,0.201880752,0.837239211,No Adaptation,0.295184312,429.659,0.0294101
2009,Usa,Northeast,Sugarcane,0.191797949,0.964000972,0.200338983,0.210648148,1,0.678372972,0.643728746,0.31162465,0.83166619,Water Management,0.387256172,584.505,0.021131137
2009,Usa,West,Vegetables,0.264566142,0.830181603,0.497966102,0.097222222,0.7,0.664147588,0.448489698,0.467386955,0.14575593,Drought-resistant Crops,0.189901044,512.486,0.012398461
2009,India,Northeast,Vegetables,0.515378845,0.060699691,0.567118644,0.520833333,0.5,0.034229829,0.326065213,0.552320928,0.505001429,Drought-resistant Crops,0.283002616,84.871,0.037220844
2009,India,Ile-De-France,Cotton,0.844711178,0.272932503,0.497966102,0.363425926,0.1,0.903200711,0.266453291,0.760804322,0.375392969,No Adaptation,0.578057405,206.24,0.022345133
2009,India,West Bengal,Sugarcane,0.953488372,0.477703321,0.112542373,0.384259259,0,0.446543676,0.735947189,0.115746299,0.420691626,Crop Rotation,0.120774292,318.586,0.042721199
2009,Canada,British Columbia,Rice,0.518629657,0.390416929,0.690847458,0.395833333,0.5,0.243387419,0.670734147,0.49719888,0.595598742,Water Management,0.347120042,270.615,0.025634939
2009,India,Maharashtra,Soybeans,0.059514879,0.506204635,0.735254237,0.470833333,1,0.992331629,0.142228446,0.475790316,0.350385825,Drought-resistant Crops,0.534712328,331.33,0.04459605
2009,China,East,Cotton,0.733683421,0.506204635,0.156610169,0.74537037,0.3,0.502222716,0.49829966,0.49719888,0.875392969,Crop Rotation,1,332.897,0.048519302
2009,Nigeria,North West,Barley,0.184546137,0.723481168,0.935254237,0.304166667,0.7,0.321404757,0.49829966,0.010004002,0.696770506,Organic Farming,0.346527472,455.654,0.065478842
2009,Argentina,Northeast,Barley,0.221805451,0.732346974,0.423389831,0.101851852,1,0.711491443,0.410482096,0.854941977,0.865961703,Water Management,0.121810481,457.135,0.00831698
2009,France,Nouvelle-Aquitaine,Wheat,0.254313578,0.506204635,0.448135593,0.458333333,0.7,0.749388753,0.24884977,0.360444178,0.929694198,Organic Farming,0.478013367,330.526,0.049090909
2009,India,British Columbia,Fruits,0.070017504,0.389898983,0.752881356,0.43125,0.5,0.523005112,0.49829966,0.763105242,0.496713347,Water Management,0.509947413,265.492,0.022627666
2009,Nigeria,South West,Fruits,0.502375594,0.42507287,0.137627119,0.673611111,0.1,0.401089131,0.603120624,0.620248099,0.449699914,Organic Farming,0.409909852,284.128,0.03605924
2009,Nigeria,South East,Rice,0.191797949,0.230675259,0.517966102,0.433333333,1,0.395087797,0.613322665,0.636354542,0.417404973,Water Management,0.347120042,176.724,0.024365163
2009,China,South,Fruits,0.131782946,0.148178974,0.283050847,0.444444444,0.5,0.559791065,0.084616923,0.735294118,0.409402686,No Adaptation,0.731173743,126.735,0.030091417
2009,India,North West,Soybeans,0.906976744,0.324323455,0.218644068,0.62962963,0.2,0.686819293,0.527705541,0.93497399,0.944126893,Organic Farming,0.886608554,233.489,0.026226524
2009,Argentina,Northeast,Wheat,0.923980995,0.443204549,0.249491525,0.453703704,0,0.19193154,0.598719744,0.150860344,0.661617605,No Adaptation,0.369550294,300.128,0.052345786
2009,Usa,Northeast,Soybeans,0.110027507,0.422565297,0.59220339,0.39375,0.4,0.453767504,0.463292659,0.453581433,0.280365819,Crop Rotation,0.39953501,282.64,0.030936286
2009,Canada,Prairies,Wheat,0.24756189,0.506204635,0.826101695,0.327083333,0.1,0.922871749,0.49829966,0.652661064,0.515718777,Crop Rotation,0.153161671,332.59,0.020432112
2009,China,North,Fruits,0.862965741,0.677791193,0.06,0.395833333,0.9,0.172149367,0.49829966,0.180772309,0.559588454,No Adaptation,0.341035671,430.865,0.049079755
2009,Australia,Victoria,Soybeans,0.473618405,0.320740698,0.459322034,0.652777778,0.8,0.353856413,0.605521104,0.254801921,0.336096027,No Adaptation,0.347120042,229.614,0.057600846
2009,India,West Bengal,Cotton,0.605151288,0.562071355,0.947118644,0.677083333,0.2,0.723938653,0.773554711,0.918167267,0.086024578,Organic Farming,0.695192084,369.431,0.025669303
2009,Argentina,Northwest,Wheat,0.217554389,0.44882337,0.295254237,0.342592593,0.5,0.114358746,0.75755151,0.196378551,0.340097171,No Adaptation,0.245686864,296.204,0.032974543
2009,Australia,Victoria,Soybeans,0.473618405,0.320740698,0.497966102,0.652777778,0.8,0.353856413,0.605521104,0.254801921,0.336096027,No Adaptation,0.347120042,229.956,0.057600846
2009,Canada,Prairies,Rice,0.602150538,0.748146111,0.877966102,0.233333333,0.3,0.35763503,0.49829966,0.101340536,0.233352386,Drought-resistant Crops,0.198248841,473.167,0.040421403
2009,China,Central,Wheat,0.384846212,0.254086415,0.978644068,0.395833333,0.6,0.504445432,0.898979796,0.162965186,0.579451272,Water Management,1,195.425,0.034693222
2009,Brazil,South,Wheat,0.389597399,0.146721581,0.769830508,0.922916667,0.3,0.924761058,0.147829566,0.510104042,0.303943984,Drought-resistant Crops,0.852537368,132.92,0.074684397
2009,Nigeria,North Central,Sugarcane,0.901475369,0.506204635,0.109152542,0.56712963,0.8,0.319404312,0.271454291,0.618147259,0.496713347,Organic Farming,0.668853457,335.49,0.037963084
2009,Nigeria,North West,Rice,0.470367592,0.699919986,0.327457627,0.627314815,0.3,0.867303845,0.012602521,0.674669868,0.231923407,Water Management,0.347120042,439.712,0.045730825
2009,Russia,Northwestern,Cotton,0.590147537,0.040392639,0.362372881,0.302083333,0.5,0.913758613,0.682936587,0.112645058,0.769934267,Water Management,0.200172266,72.586,0.037798837
2009,Nigeria,North West,Barley,0.763190798,0.476692433,0.703389831,0.125,1,0.694709936,0.49829966,0.99859944,0.734066876,Organic Farming,0.094390332,322.966,0.007872137
2009,Argentina,Patagonia,Coffee,0.728182046,0.792210808,0.057966102,0.104166667,0.1,0.822404979,0.169233847,0.816026411,0.626893398,Water Management,0.234457167,491.694,0.009883593
2009,India,Tamil Nadu,Coffee,0.502375594,0.506204635,0.493898305,0.43125,0.8,0.416870416,0.087017403,0.277711084,0.730923121,No Adaptation,0.538293656,334.107,0.06979481
2009,Russia,Siberian,Rice,0.189797449,0.609643796,0.214576271,0.451388889,0.2,0.818626361,0.519103821,0.934273709,0.16690483,Crop Rotation,0.400454628,384.601,0.019938523
2009,France,Nouvelle-Aquitaine,Wheat,0.502375594,0.211904184,0.947118644,0.2875,1,0.939208713,0.036007201,0.540016006,0.290797371,Organic Farming,0.148913297,173.738,0.029783489
2009,Russia,Northwestern,Vegetables,0.75843961,0.835700406,0.788474576,0.395833333,0,0.292287175,0.395279056,0.992797119,0.895970277,Organic Farming,0.944512085,522.672,0.017995501
2009,France,Northeast,Soybeans,0.895723931,0.396835886,0.426440678,0.395833333,1,0.225272283,0.879175835,0.895158063,0.916261789,Drought-resistant Crops,0.295715359,277.393,0.016064257
2009,China,North,Wheat,0.705426357,0.506204635,0.550847458,0.227083333,0.5,0.873416315,0.480696139,0.902060824,0.512575021,Organic Farming,0.130235992,336.447,0.012418641
2009,India,South,Corn,0.502375594,0.699094845,0.860677966,0.333333333,0.2,0.357968437,0.99059812,0.775810324,0.813946842,Water Management,0.245537912,444.153,0.014754098
2009,Brazil,South,Corn,0.502375594,0.049622792,0.73559322,0.147916667,1,0.216714826,0.200840168,0.781812725,0.72463561,No Adaptation,0.255498277,81.004,0.012205783
2009,Canada,Ontario,Vegetables,0.48012003,0.652411842,0.993898305,0.477083333,0.4,0.512113803,0.944388878,0.702080832,0.649185482,Organic Farming,0.33856177,419.327,0.021204188
2009,India,Tamil Nadu,Fruits,0.228807202,0.070179888,0.556610169,0.497916667,0,0.45599022,0.024004801,0.028011204,0.496713347,Organic Farming,0.5405927,85.648,0.517097416
2009,Russia,Siberian,Vegetables,0.719179795,0.506204635,0.82779661,0.379166667,0.3,0.173816404,0.400480096,0.258403361,0.281080309,nan,0.618248582,338.663,0.044539249
2009,Russia,Northwestern,Fruits,0.097774444,0.696908756,0.604745763,0.46875,0.2,0.214936653,0.620324065,0.49719888,0.496713347,Drought-resistant Crops,0.607524027,435.81,0.030278933
2009,Usa,Midwest,Barley,0.303825956,0.693883237,0.935254237,0.504166667,0.6,0.807957324,0.525505101,0.940776311,0.662617891,Drought-resistant Crops,0.708416444,440.313,0.021658151
2009,France,Provence-Alpes-Cote D’Azur,Barley,0.88272068,0.195172744,0.459661017,0.085648148,0.9,0.254167593,0.74894979,0.3737495,0.496713347,Crop Rotation,0.213189389,164.419,0.010813662
2009,Australia,Western Australia,Wheat,0.144286072,0.412342116,0.190508475,0.569444444,0.6,0.514447655,0.047409482,0.49719888,0.644184053,Drought-resistant Crops,0.203080071,274.172,0.05480226
2009,Australia,New South Wales,Coffee,0.508627157,0.506204635,0.497966102,0.662037037,1,0.924316515,0.829965993,0.644557823,0.78593884,Crop Rotation,0.430335725,334.618,0.030949042
2009,India,Maharashtra,Wheat,0.897974494,0.55938518,0.587118644,0.504166667,0.5,0.683262947,0.339667934,0.49719888,0.756501858,Crop Rotation,0.347120042,368.854,0.038812583
2009,Russia,Central,Wheat,0.305826457,0.65538378,0.055932203,0.502314815,0.1,0.502222716,0.380876175,0.264905962,0.602314947,Organic Farming,0.452931119,409.999,0.056283566
2009,India,Northwest,Corn,0.665416354,0.425569383,0.799661017,0.25625,0.1,0.628250722,0.25205041,0.49719888,0.493569591,No Adaptation,0.437576095,292.221,0.024585505
2009,India,Northeast,Coffee,0.529132283,0.454820826,0.027118644,0.381944444,0.6,0.414425428,0.517903581,0.385554222,0.391969134,Organic Farming,0.335362537,301.127,0.03208066
2009,India,Punjab,Vegetables,0.905476369,0.010033863,0.187457627,0.504166667,0.5,0.941987108,0.25565113,0.010104042,0.687196342,Crop Rotation,0.538740512,57.823,0.177327935
2009,France,Grand Est,Wheat,0.480620155,0.938564468,0.609491525,0.425,0.6,0.995554568,0.479695939,0.49719888,0.496713347,Organic Farming,0.347120042,576.549,0.030598313
2009,Australia,New South Wales,Barley,0.390347587,0.705735269,0.892542373,0.395833333,0,0.611024672,0.367473495,0.529911965,0.464704201,No Adaptation,0.100354895,446.409,0.029846622
2009,Canada,Ontario,Cotton,0.138284571,0.518585329,0.054915254,0.314814815,0.4,0.401089131,0.123424685,0.516406563,0.213918262,Crop Rotation,0.489450302,331.986,0.030771846
2009,Usa,Northeast,Cotton,0.291072768,0.903522747,0.923050847,0.395833333,0.7,0.80117804,0.828365673,0.212585034,0.228636753,No Adaptation,0.103139652,557.63,0.033914272
2009,India,Grand Est,Corn,0.000750188,0.976685289,0.458983051,0.483796296,0,0.108579684,0.455491098,0.75180072,0.73663904,Crop Rotation,0.205230163,589.604,0.02566953
2009,India,Punjab,Wheat,0.855463866,0.754379322,0.497966102,0.654166667,0.7,0.237608357,0.893178636,0.49719888,0.378250929,Drought-resistant Crops,0.807851721,477.133,0.034346823
2009,China,South,Vegetables,0.794948737,0.418536035,0.494237288,0.54375,0.2,0.557901756,0.778555711,0.721888756,0.496713347,Water Management,0.371292387,287.334,0.024966551
2009,Brazil,Southeast,Wheat,0.475368842,0.541835743,0.054576271,0.259259259,0.6,0.608913092,0.962392478,0.49719888,0.958273793,Crop Rotation,0.347120042,349.445,0.015884257
2009,China,North,Corn,0.689172293,0.139831114,0.546101695,0.395833333,0.9,0.502222716,0.072414483,0.49719888,0.924121177,Crop Rotation,0.347120042,131.876,0.03974241
2009,China,North,Wheat,0.502375594,0.724320598,0.497966102,0.55787037,0.1,0.981773727,0.215443089,0.977190876,0.817233495,Water Management,0.581969018,454.867,0.026123493
2009,France,Grand Est,Rice,0.338584646,0.23136109,0.405423729,0.030092593,0.3,0.11135808,0.49829966,0.385554222,0.702915119,No Adaptation,0.347120042,176.473,0.008995037
2009,Canada,Quebec,Coffee,0.902475619,0.450352203,0.973220339,0.489583333,0.3,0.470993554,0.864572915,0.830332133,0.116033152,Crop Rotation,0.322267699,310.877,0.020157171
2009,India,Volga,Barley,0.434858715,0.506204635,0.897966102,0.510416667,1,0.499444321,0.99759952,0.598139256,0.120462989,Crop Rotation,0.15211253,337.273,0.023985907
2009,Russia,Northwestern,Sugarcane,0.502375594,0.934853118,0.497966102,0.462962963,0.8,0.243609691,0.468293659,0.770708283,0.3732495,No Adaptation,0.534485662,574.145,0.024142688
2009,Canada,Prairies,Wheat,0.358339585,0.341062039,0.497966102,0.164583333,0.3,0.37752834,0.829765953,0.058223289,0.674049728,No Adaptation,0.307029246,238.951,0.024022346
2009,France,Provence-Alpes-Cote D’Azur,Rice,0.552388097,0.78495242,0.695932203,0.6375,0.7,0.367859524,0.877375475,0.1257503,0.989282652,Drought-resistant Crops,0.347120042,492.367,0.055760529
2009,Argentina,Northeast,Rice,0.458864716,0.722720323,0.497966102,0.326388889,0,0.720715715,0.432086417,0.49719888,0.656901972,Organic Farming,0.513697122,453.249,0.025715471
2009,India,West Bengal,Vegetables,0.575143786,0.102371121,0.028135593,0.908333333,0.3,0.433429651,0.906781356,0.118747499,0.998428122,Crop Rotation,0.458701396,103.75,0.07511592
2009,Argentina,Northwest,Fruits,0.658664666,0.03966037,0.461355932,0.65,0.5,0.815403423,0.943188638,0.776410564,0.42326379,Drought-resistant Crops,0.347120042,73.874,0.02590031
2009,India,Maharashtra,Barley,0.200550138,0.506204635,0.833220339,0.383333333,0.5,0.843409647,0.347869574,0.272208884,0.682480709,Water Management,0.623002098,332.889,0.046153846
2009,Russia,Volga,Vegetables,0.928232058,0.315014717,0.66,0.333333333,0.8,0.502222716,0.480696139,0.289615846,0.451700486,Water Management,0.122509909,233.638,0.03499352
2009,Australia,Western Australia,Cotton,0.702425606,0.602549723,0.044067797,0.171296296,0.7,0.838186264,0.5035007,0.619647859,0.39997142,No Adaptation,0.347120042,386.27,0.013501248
2009,France,Provence-Alpes-Cote D’Azur,Fruits,0.545136284,0.910677545,0.568135593,0.629166667,0.1,0.442431651,0.74954991,0.06142457,0.496713347,No Adaptation,0.321399891,560.343,0.070967742
2009,Canada,Quebec,Wheat,0.621905476,0.358515031,0.785423729,0.710416667,0.3,0.889864414,0.414282857,0.215186074,0.203629608,Water Management,0.361111831,254.429,0.081364162
2009,Russia,Northwestern,Rice,0.407101775,0.608765074,0.497966102,0.233333333,0,0.805845743,0.361072214,0.317026811,0.983995427,Crop Rotation,0.073679507,388.824,0.028717747
2009,Canada,British Columbia,Cotton,0.773943486,0.724209865,0.497966102,0.722916667,0.8,0.171149144,0.560712142,0.545918367,0.25564447,Drought-resistant Crops,0.813725617,459.463,0.042723903
2010,Canada,Quebec,Barley,0.170792698,0.35566097,0.068474576,0.395833333,0.5,0.626028006,0.785957191,0.168267307,0.764361246,No Adaptation,0.133849701,241.474,0.03780189
2010,Nigeria,North West,Coffee,0.987746937,0.571644425,0.497966102,0.45625,0.2,0.516225828,0.23884777,0.49719888,0.617747928,Crop Rotation,0.559315338,375.406,0.038630924
2010,Russia,Central,Coffee,0.224556139,0.506204635,0.949830508,0.172916667,1,0.897310513,0.374274855,0.832933173,0.566590454,Water Management,0.193760848,335.209,0.011621359
2010,Russia,Northwestern,Sugarcane,0.675418855,0.049572784,0.896271186,0.395833333,0.5,0.502222716,0.48869774,0.49719888,0.55144327,No Adaptation,0.222508613,83.474,0.028738691
2010,Usa,Northeast,Barley,0.066766692,0.871753015,0.760677966,0.008333333,0.7,0.088352967,0.810362072,0.43997599,0.263075164,No Adaptation,0.347120042,535.714,0.005682881
2010,Brazil,North,Corn,0.848212053,0.896907327,0.497966102,0.287037037,0.5,0.173705268,0.071214243,0.607543017,0.056730494,No Adaptation,0.292561459,556.448,0.025872627
2010,India,Maharashtra,Soybeans,0.411852963,0.583460736,0.791186441,0.395833333,0.1,0.920426762,0.49829966,0.49719888,0.728779651,Water Management,0.940062948,377.508,0.028556319
2010,Australia,Queensland,Wheat,0.295073768,0.522746757,0.555932203,0.34375,1,0.813180707,0.441088218,0.598139256,0.43026579,Crop Rotation,0.426683159,341.831,0.023349825
2010,India,West Bengal,Rice,0.627656914,0.316382808,0.672542373,0.154166667,0.2,0.186708157,0.49829966,0.442176871,0.663903973,Crop Rotation,0.347120042,229.709,0.015911035
2010,India,Provence-Alpes-Cote D’Azur,Vegetables,0.666916729,0.590483369,0.494237288,0.275,0,0.416648144,0.112622525,0.034513806,0.325664476,No Adaptation,0.347120042,381.672,0.162017804
2010,India,Victoria,Coffee,0.707676919,0.53540607,0.44779661,0.087962963,1,0.502222716,0.354870974,0.49719888,0.775935982,No Adaptation,0.149275963,352.912,0.012122097
2010,Russia,Northwestern,Coffee,0.625656414,0.676601703,0.16,0.627314815,0.6,0.685485663,0.841768354,0.415766307,0.031866247,Organic Farming,0.31467114,427.637,0.037321365
2010,Argentina,Northwest,Corn,0.502375594,0.506204635,0.24,0.402777778,0.6,0.861635919,0.49829966,0.338235294,0.697056302,Water Management,0.461648058,331.46,0.03665272
2010,India,Northeast,Coffee,0.142535634,0.489780391,0.817627119,0.3375,1,0.804289842,0.232646529,0.50180072,0.822663618,No Adaptation,0.377736186,323.859,0.030372493
2010,China,Northeast,Sugarcane,0.439859965,0.645253472,0.774237288,0.864583333,0,0.302511669,0.578715743,0.770908363,0.594455559,Drought-resistant Crops,1,412.092,0.03910484
2010,France,Nouvelle-Aquitaine,Corn,0.002750688,0.046829456,0.277966102,0.504166667,0.9,0.502222716,0.49709942,0.545318127,0.528722492,No Adaptation,0.246755434,69.196,0.032690633
